sale_date,daily_revenue,daily_gross_profit,total_units_sold,transaction_lines,year,month,day_of_week,season,is_weekend,is_holiday,temperature
2025-09-20,5634.64,3073.54,1166,21,2025,9,Saturday,Fall,1,0,50
2025-09-21,5721.34,3165.59,1196,21,2025,9,Sunday,Fall,1,0,47
2025-09-22,4142.07,2283.47,913,21,2025,9,Monday,Fall,0,0,53
2025-09-23,4246.29,2306.49,881,21,2025,9,Tuesday,Fall,0,0,67
2025-09-24,4823.57,2662.37,993,21,2025,9,Wednesday,Fall,0,0,59
2025-09-25,4133.88,2282.93,852,21,2025,9,Thursday,Fall,0,0,51
2025-09-26,4668.28,2611.68,1022,21,2025,9,Friday,Fall,0,0,59
2025-09-27,5112.85,2849.75,1025,21,2025,9,Saturday,Fall,1,0,64
2025-09-28,4825.32,2692.02,1038,21,2025,9,Sunday,Fall,1,0,61
2025-09-29,5024.57,2734.17,953,21,2025,9,Monday,Fall,0,0,55
2025-09-30,4813.15,2617.1,835,21,2025,9,Tuesday,Fall,0,0,50
2025-10-01,4452.54,2443.24,906,21,2025,10,Wednesday,Fall,0,0,59
2025-10-02,4724.24,2635.89,986,21,2025,10,Thursday,Fall,0,0,57
2025-10-03,4468.08,2416.98,842,21,2025,10,Friday,Fall,0,0,61
2025-10-04,6216.34,3406.74,1096,21,2025,10,Saturday,Fall,1,0,59
2025-10-05,5565.45,3077.4,1155,21,2025,10,Sunday,Fall,1,0,62
2025-10-06,4945.86,2708.61,1054,21,2025,10,Monday,Fall,0,0,51
2025-10-07,4124.92,2264.07,828,21,2025,10,Tuesday,Fall,0,0,64
2025-10-08,4811.9,2679.7000000000003,990,21,2025,10,Wednesday,Fall,0,0,56
2025-10-09,4986.95,2736.65,965,21,2025,10,Thursday,Fall,0,0,69
2025-10-10,4472.51,2404.06,749,21,2025,10,Friday,Fall,0,0,50
2025-10-11,6001.8,3307.0,1090,21,2025,10,Saturday,Fall,1,0,67
2025-10-12,6057.650000000001,3358.95,1235,21,2025,10,Sunday,Fall,1,0,56
2025-10-13,4981.14,2709.4900000000002,926,21,2025,10,Monday,Fall,0,0,50
2025-10-14,4309.65,2335.25,785,21,2025,10,Tuesday,Fall,0,0,51
2025-10-15,5063.71,2811.81,1029,21,2025,10,Wednesday,Fall,0,0,52
2025-10-16,4688.17,2594.97,863,21,2025,10,Thursday,Fall,0,0,57
2025-10-17,5064.35,2770.4,965,21,2025,10,Friday,Fall,0,0,58
2025-10-18,5992.86,3326.46,1224,21,2025,10,Saturday,Fall,1,0,50
2025-10-19,5624.69,3102.14,1171,21,2025,10,Sunday,Fall,1,0,54
2025-10-20,4503.14,2472.44,916,21,2025,10,Monday,Fall,0,0,69
2025-10-21,4107.18,2239.33,832,21,2025,10,Tuesday,Fall,0,0,67
2025-10-22,4864.86,2653.31,924,21,2025,10,Wednesday,Fall,0,0,58
2025-10-23,4853.7,2705.05,1100,21,2025,10,Thursday,Fall,0,0,55
2025-10-24,4479.28,2483.28,902,21,2025,10,Friday,Fall,0,0,55
2025-10-25,6244.98,3411.78,1302,21,2025,10,Saturday,Fall,1,0,59
2025-10-26,6051.45,3292.85,1145,21,2025,10,Sunday,Fall,1,0,47
2025-10-27,4373.17,2415.97,863,21,2025,10,Monday,Fall,0,0,53
2025-10-28,5101.63,2819.48,1087,21,2025,10,Tuesday,Fall,0,0,43
2025-10-29,4496.77,2485.62,883,21,2025,10,Wednesday,Fall,0,0,57
2025-10-30,4131.49,2252.84,741,21,2025,10,Thursday,Fall,0,0,59
2025-10-31,4225.28,2320.83,912,21,2025,10,Friday,Fall,0,0,51
2025-11-01,5358.99,2958.44,1041,21,2025,11,Saturday,Fall,1,0,66
2025-11-02,5513.12,2990.02,938,21,2025,11,Sunday,Fall,1,0,46
2025-11-03,4410.31,2394.11,849,21,2025,11,Monday,Fall,0,0,44
2025-11-04,4954.59,2744.54,1061,21,2025,11,Tuesday,Fall,0,0,56
2025-11-05,4603.72,2512.72,918,21,2025,11,Wednesday,Fall,0,0,62
2025-11-06,5062.1,2756.3,1080,21,2025,11,Thursday,Fall,0,0,66
2025-11-07,4613.34,2581.49,1066,21,2025,11,Friday,Fall,0,0,51
2025-11-08,5039.56,2786.76,1144,21,2025,11,Saturday,Fall,1,0,62
2025-11-09,6098.92,3379.37,1348,21,2025,11,Sunday,Fall,1,0,54
2025-11-10,4046.17,2266.92,933,21,2025,11,Monday,Fall,0,0,53
2025-11-11,5046.84,2778.94,1026,21,2025,11,Tuesday,Fall,0,0,61
2025-11-12,4763.89,2615.09,911,21,2025,11,Wednesday,Fall,0,0,59
2025-11-13,4720.68,2572.93,852,21,2025,11,Thursday,Fall,0,0,43
2025-11-14,4872.37,2700.12,1113,21,2025,11,Friday,Fall,0,0,65
2025-11-15,5680.05,3057.75,935,21,2025,11,Saturday,Fall,1,0,64
2025-11-16,4952.72,2704.4700000000003,958,21,2025,11,Sunday,Fall,1,0,50
2025-11-17,4255.51,2365.41,999,21,2025,11,Monday,Fall,0,0,57
2025-11-18,5053.73,2802.88,1137,21,2025,11,Tuesday,Fall,0,0,58
2025-11-19,4269.59,2370.94,881,21,2025,11,Wednesday,Fall,0,0,56
2025-11-20,4668.6900000000005,2593.34,991,21,2025,11,Thursday,Fall,0,0,51
2025-11-21,4527.61,2441.01,759,21,2025,11,Friday,Fall,0,0,50
2025-11-22,5575.77,3048.52,1003,21,2025,11,Saturday,Fall,1,0,54
2025-11-23,5749.79,3227.19,1321,21,2025,11,Sunday,Fall,1,0,63
2025-11-24,4399.83,2417.23,897,21,2025,11,Monday,Fall,0,0,58
2025-11-25,4661.43,2518.58,837,21,2025,11,Tuesday,Fall,0,0,52
2025-11-26,4391.86,2427.16,954,21,2025,11,Wednesday,Fall,0,0,60
2025-11-27,5621.49,3170.84,1301,21,2025,11,Thursday,Fall,0,1,35
2025-11-28,4469.39,2447.09,941,21,2025,11,Friday,Fall,0,0,63
2025-11-29,5515.37,3087.77,1293,21,2025,11,Saturday,Fall,1,0,42
2025-11-30,6496.25,3579.1,1295,21,2025,11,Sunday,Fall,1,0,52
2025-12-01,3826.58,2109.83,852,21,2025,12,Monday,Winter,0,0,34
2025-12-02,3727.47,2047.6200000000001,793,21,2025,12,Tuesday,Winter,0,0,32
2025-12-03,3610.11,1999.76,739,21,2025,12,Wednesday,Winter,0,0,50
2025-12-04,3674.28,1988.28,702,21,2025,12,Thursday,Winter,0,0,38
2025-12-05,3590.66,1974.81,754,21,2025,12,Friday,Winter,0,0,44
2025-12-06,4504.04,2461.24,856,21,2025,12,Saturday,Winter,1,0,41
2025-12-07,4397.63,2441.98,1007,21,2025,12,Sunday,Winter,1,0,45
2025-12-08,3744.46,2038.11,684,21,2025,12,Monday,Winter,0,0,42
2025-12-09,3496.5,1910.15,620,21,2025,12,Tuesday,Winter,0,0,33
2025-12-10,3653.19,1995.49,821,21,2025,12,Wednesday,Winter,0,0,48
2025-12-11,3363.4,1824.75,770,21,2025,12,Thursday,Winter,0,0,38
2025-12-12,3818.44,2102.69,766,21,2025,12,Friday,Winter,0,0,31
2025-12-13,4672.15,2573.85,1015,21,2025,12,Saturday,Winter,1,0,39
2025-12-14,4548.09,2489.14,861,21,2025,12,Sunday,Winter,1,0,52
2025-12-15,3756.68,2046.18,802,21,2025,12,Monday,Winter,0,0,47
2025-12-16,4008.63,2195.73,757,21,2025,12,Tuesday,Winter,0,0,39
2025-12-17,3503.5,1912.4,720,21,2025,12,Wednesday,Winter,0,0,39
2025-12-18,3802.93,2052.2799999999997,647,21,2025,12,Thursday,Winter,0,0,39
2025-12-19,3783.84,2039.8899999999999,686,21,2025,12,Friday,Winter,0,0,56
2025-12-20,4578.72,2499.4700000000003,898,21,2025,12,Saturday,Winter,1,0,44
2025-12-21,4541.47,2522.4700000000003,973,21,2025,12,Sunday,Winter,1,0,45
2025-12-22,3774.33,2087.38,837,21,2025,12,Monday,Winter,0,0,49
2025-12-23,3335.02,1795.62,618,21,2025,12,Tuesday,Winter,0,0,43
2025-12-24,3423.96,1877.61,794,21,2025,12,Wednesday,Winter,0,0,40
2025-12-25,5766.0,3187.7,1120,21,2025,12,Thursday,Winter,0,1,40
2025-12-26,3803.72,2082.27,738,21,2025,12,Friday,Winter,0,0,41
2025-12-27,4698.2699999999995,2562.12,913,21,2025,12,Saturday,Winter,1,0,41
2025-12-28,4087.83,2268.43,887,21,2025,12,Sunday,Winter,1,0,47
2025-12-29,3607.85,1985.35,745,21,2025,12,Monday,Winter,0,0,42
2025-12-30,3510.22,1888.8700000000001,638,21,2025,12,Tuesday,Winter,0,0,47
2025-12-31,3483.52,1913.62,638,21,2025,12,Wednesday,Winter,0,0,41
