inventory_id,inventory_date,product_id,stock_level,reorder_threshold,units_ordered
2380,2024-07-07,10,265,137,0
2381,2024-07-07,11,89,50,0
2382,2024-07-07,12,65,50,0
2383,2024-07-07,13,82,50,0
2384,2024-07-07,14,66,50,0
2385,2024-07-07,15,114,55,0
2386,2024-07-07,16,54,55,45
2387,2024-07-07,17,75,55,0
2388,2024-07-07,18,103,55,0
2389,2024-07-07,19,53,30,0
2390,2024-07-07,20,59,30,0
2391,2024-07-07,21,34,30,0
2392,2024-07-07,22,37,30,0
2393,2024-07-07,23,177,90,0
2394,2024-07-07,24,173,90,0
2395,2024-07-07,25,117,90,0
2396,2024-07-07,26,208,90,0
2397,2024-07-07,27,90,56,0
2398,2024-07-07,28,82,56,0
2399,2024-07-07,29,62,56,0
2400,2024-07-07,30,101,56,0
2401,2024-07-14,1,260,150,0
2402,2024-07-14,2,223,150,0
2403,2024-07-14,3,213,150,0
2404,2024-07-14,4,210,150,0
2405,2024-07-14,5,161,150,0
2406,2024-07-14,6,268,137,0
2407,2024-07-14,7,281,137,0
2408,2024-07-14,8,97,137,149
2409,2024-07-14,9,213,137,0
2410,2024-07-14,10,229,137,0
2411,2024-07-14,11,92,50,0
2412,2024-07-14,12,72,50,0
2413,2024-07-14,13,76,50,0
2414,2024-07-14,14,84,50,0
2415,2024-07-14,15,90,55,0
2416,2024-07-14,16,103,55,0
2417,2024-07-14,17,65,55,0
2418,2024-07-14,18,63,55,0
2419,2024-07-14,19,43,30,0
2420,2024-07-14,20,32,30,0
2421,2024-07-14,21,74,30,0
2422,2024-07-14,22,37,30,0
2423,2024-07-14,23,174,90,0
2424,2024-07-14,24,192,90,0
2425,2024-07-14,25,152,90,0
2426,2024-07-14,26,119,90,0
2427,2024-07-14,27,92,56,0
2428,2024-07-14,28,62,56,0
2429,2024-07-14,29,61,56,0
2430,2024-07-14,30,128,56,0
2431,2024-07-21,1,153,150,0
2432,2024-07-21,2,144,150,126
2433,2024-07-21,3,276,150,0
2434,2024-07-21,4,207,150,0
2435,2024-07-21,5,306,150,0
2436,2024-07-21,6,50,137,196
2437,2024-07-21,7,214,137,0
2438,2024-07-21,8,154,137,0
2439,2024-07-21,9,122,137,124
2440,2024-07-21,10,148,137,0
2441,2024-07-21,11,52,50,0
2442,2024-07-21,12,74,50,0
2443,2024-07-21,13,69,50,0
2444,2024-07-21,14,89,50,0
2445,2024-07-21,15,50,55,49
2446,2024-07-21,16,96,55,0
2447,2024-07-21,17,106,55,0
2448,2024-07-21,18,109,55,0
2449,2024-07-21,19,55,30,0
2450,2024-07-21,20,51,30,0
2451,2024-07-21,21,40,30,0
2452,2024-07-21,22,59,30,0
2453,2024-07-21,23,175,90,0
2454,2024-07-21,24,134,90,0
2455,2024-07-21,25,105,90,0
2456,2024-07-21,26,112,90,0
2457,2024-07-21,27,60,56,0
2458,2024-07-21,28,72,56,0
2459,2024-07-21,29,103,56,0
2460,2024-07-21,30,108,56,0
2461,2024-07-28,1,212,150,0
2462,2024-07-28,2,214,150,0
2463,2024-07-28,3,203,150,0
2464,2024-07-28,4,185,150,0
2465,2024-07-28,5,185,150,0
2466,2024-07-28,6,288,137,0
2467,2024-07-28,7,193,137,0
2468,2024-07-28,8,214,137,0
2469,2024-07-28,9,87,137,159
2470,2024-07-28,10,174,137,0
2471,2024-07-28,11,62,50,0
2472,2024-07-28,12,90,50,0
2473,2024-07-28,13,96,50,0
2474,2024-07-28,14,97,50,0
2475,2024-07-28,15,59,55,0
2476,2024-07-28,16,112,55,0
2477,2024-07-28,17,76,55,0
2478,2024-07-28,18,68,55,0
2479,2024-07-28,19,51,30,0
2480,2024-07-28,20,62,30,0
2481,2024-07-28,21,51,30,0
2482,2024-07-28,22,32,30,0
2483,2024-07-28,23,164,90,0
2484,2024-07-28,24,186,90,0
2485,2024-07-28,25,104,90,0
2486,2024-07-28,26,145,90,0
2487,2024-07-28,27,84,56,0
2488,2024-07-28,28,92,56,0
2489,2024-07-28,29,64,56,0
2490,2024-07-28,30,68,56,0
2491,2024-08-04,1,268,150,0
2492,2024-08-04,2,278,150,0
2493,2024-08-04,3,268,150,0
2494,2024-08-04,4,292,150,0
2495,2024-08-04,5,207,150,0
2496,2024-08-04,6,302,137,0
2497,2024-08-04,7,160,137,0
2498,2024-08-04,8,253,137,0
2499,2024-08-04,9,242,137,0
2500,2024-08-04,10,220,137,0
2501,2024-08-04,11,99,50,0
2502,2024-08-04,12,100,50,0
2503,2024-08-04,13,90,50,0
2504,2024-08-04,14,71,50,0
2505,2024-08-04,15,126,55,0
2506,2024-08-04,16,77,55,0
2507,2024-08-04,17,89,55,0
2508,2024-08-04,18,107,55,0
2509,2024-08-04,19,42,30,0
2510,2024-08-04,20,47,30,0
2511,2024-08-04,21,27,30,27
2512,2024-08-04,22,54,30,0
2513,2024-08-04,23,188,90,0
2514,2024-08-04,24,159,90,0
2515,2024-08-04,25,138,90,0
2516,2024-08-04,26,160,90,0
2517,2024-08-04,27,119,56,0
2518,2024-08-04,28,94,56,0
2519,2024-08-04,29,120,56,0
2520,2024-08-04,30,95,56,0
2521,2024-08-11,1,233,150,0
2522,2024-08-11,2,281,150,0
2523,2024-08-11,3,267,150,0
2524,2024-08-11,4,226,150,0
2525,2024-08-11,5,282,150,0
2526,2024-08-11,6,224,137,0
2527,2024-08-11,7,241,137,0
2528,2024-08-11,8,165,137,0
2529,2024-08-11,9,248,137,0
2530,2024-08-11,10,257,137,0
2531,2024-08-11,11,93,50,0
2532,2024-08-11,12,90,50,0
2533,2024-08-11,13,84,50,0
2534,2024-08-11,14,54,50,0
2535,2024-08-11,15,97,55,0
2536,2024-08-11,16,97,55,0
2537,2024-08-11,17,93,55,0
2538,2024-08-11,18,63,55,0
2539,2024-08-11,19,46,30,0
2540,2024-08-11,20,43,30,0
2541,2024-08-11,21,44,30,0
2542,2024-08-11,22,37,30,0
2543,2024-08-11,23,185,90,0
2544,2024-08-11,24,154,90,0
2545,2024-08-11,25,168,90,0
2546,2024-08-11,26,144,90,0
2547,2024-08-11,27,91,56,0
2548,2024-08-11,28,71,56,0
2549,2024-08-11,29,86,56,0
2550,2024-08-11,30,95,56,0
2551,2024-08-18,1,200,150,0
2552,2024-08-18,2,283,150,0
2553,2024-08-18,3,285,150,0
2554,2024-08-18,4,258,150,0
2555,2024-08-18,5,153,150,0
2556,2024-08-18,6,252,137,0
2557,2024-08-18,7,259,137,0
2558,2024-08-18,8,137,137,0
2559,2024-08-18,9,262,137,0
2560,2024-08-18,10,222,137,0
2561,2024-08-18,11,93,50,0
2562,2024-08-18,12,133,50,0
2563,2024-08-18,13,61,50,0
2564,2024-08-18,14,77,50,0
2565,2024-08-18,15,94,55,0
2566,2024-08-18,16,72,55,0
2567,2024-08-18,17,129,55,0
2568,2024-08-18,18,50,55,49
2569,2024-08-18,19,61,30,0
2570,2024-08-18,20,42,30,0
2571,2024-08-18,21,45,30,0
2572,2024-08-18,22,56,30,0
2573,2024-08-18,23,171,90,0
2574,2024-08-18,24,180,90,0
2575,2024-08-18,25,163,90,0
2576,2024-08-18,26,154,90,0
2577,2024-08-18,27,66,56,0
2578,2024-08-18,28,99,56,0
2579,2024-08-18,29,65,56,0
2580,2024-08-18,30,114,56,0
2581,2024-08-25,1,234,150,0
2582,2024-08-25,2,252,150,0
2583,2024-08-25,3,232,150,0
2584,2024-08-25,4,203,150,0
2585,2024-08-25,5,309,150,0
2586,2024-08-25,6,201,137,0
2587,2024-08-25,7,157,137,0
2588,2024-08-25,8,158,137,0
2589,2024-08-25,9,181,137,0
2590,2024-08-25,10,130,137,116
2591,2024-08-25,11,84,50,0
2592,2024-08-25,12,81,50,0
2593,2024-08-25,13,38,50,52
2594,2024-08-25,14,90,50,0
2595,2024-08-25,15,78,55,0
2596,2024-08-25,16,78,55,0
2597,2024-08-25,17,54,55,45
2598,2024-08-25,18,116,55,0
2599,2024-08-25,19,52,30,0
2600,2024-08-25,20,48,30,0
2601,2024-08-25,21,35,30,0
2602,2024-08-25,22,50,30,0
2603,2024-08-25,23,176,90,0
2604,2024-08-25,24,161,90,0
2605,2024-08-25,25,115,90,0
2606,2024-08-25,26,180,90,0
2607,2024-08-25,27,90,56,0
2608,2024-08-25,28,114,56,0
2609,2024-08-25,29,47,56,53
2610,2024-08-25,30,47,56,53
2611,2024-09-01,1,169,120,0
2612,2024-09-01,2,177,120,0
2613,2024-09-01,3,229,120,0
2614,2024-09-01,4,227,120,0
2615,2024-09-01,5,260,120,0
2616,2024-09-01,6,174,110,0
2617,2024-09-01,7,178,110,0
2618,2024-09-01,8,157,110,0
2619,2024-09-01,9,201,110,0
2620,2024-09-01,10,190,110,0
2621,2024-09-01,11,73,50,0
2622,2024-09-01,12,83,50,0
2623,2024-09-01,13,60,50,0
2624,2024-09-01,14,55,50,0
2625,2024-09-01,15,97,55,0
2626,2024-09-01,16,89,55,0
2627,2024-09-01,17,73,55,0
2628,2024-09-01,18,103,55,0
2629,2024-09-01,19,36,30,0
2630,2024-09-01,20,50,30,0
2631,2024-09-01,21,52,30,0
2632,2024-09-01,22,59,30,0
2633,2024-09-01,23,152,90,0
2634,2024-09-01,24,157,90,0
2635,2024-09-01,25,228,90,0
2636,2024-09-01,26,172,90,0
2637,2024-09-01,27,61,45,0
2638,2024-09-01,28,72,45,0
2639,2024-09-01,29,86,45,0
2640,2024-09-01,30,63,45,0
2641,2024-09-08,1,222,120,0
2642,2024-09-08,2,115,120,101
2643,2024-09-08,3,208,120,0
2644,2024-09-08,4,188,120,0
2645,2024-09-08,5,174,120,0
2646,2024-09-08,6,128,110,0
2647,2024-09-08,7,208,110,0
2648,2024-09-08,8,201,110,0
2649,2024-09-08,9,168,110,0
2650,2024-09-08,10,165,110,0
2651,2024-09-08,11,80,50,0
2652,2024-09-08,12,60,50,0
2653,2024-09-08,13,109,50,0
2654,2024-09-08,14,84,50,0
2655,2024-09-08,15,54,55,45
2656,2024-09-08,16,140,55,0
2657,2024-09-08,17,89,55,0
2658,2024-09-08,18,106,55,0
2659,2024-09-08,19,50,30,0
2660,2024-09-08,20,50,30,0
2661,2024-09-08,21,40,30,0
2662,2024-09-08,22,74,30,0
2663,2024-09-08,23,127,90,0
2664,2024-09-08,24,125,90,0
2665,2024-09-08,25,133,90,0
2666,2024-09-08,26,138,90,0
2667,2024-09-08,27,70,45,0
2668,2024-09-08,28,72,45,0
2669,2024-09-08,29,60,45,0
2670,2024-09-08,30,77,45,0
2671,2024-09-15,1,233,120,0
2672,2024-09-15,2,145,120,0
2673,2024-09-15,3,284,120,0
2674,2024-09-15,4,103,120,113
2675,2024-09-15,5,187,120,0
2676,2024-09-15,6,158,110,0
2677,2024-09-15,7,194,110,0
2678,2024-09-15,8,173,110,0
2679,2024-09-15,9,138,110,0
2680,2024-09-15,10,193,110,0
2681,2024-09-15,11,91,50,0
2682,2024-09-15,12,81,50,0
2683,2024-09-15,13,72,50,0
2684,2024-09-15,14,111,50,0
2685,2024-09-15,15,136,55,0
2686,2024-09-15,16,67,55,0
2687,2024-09-15,17,117,55,0
2688,2024-09-15,18,110,55,0
2689,2024-09-15,19,58,30,0
2690,2024-09-15,20,29,30,25
2691,2024-09-15,21,49,30,0
2692,2024-09-15,22,65,30,0
2693,2024-09-15,23,104,90,0
2694,2024-09-15,24,159,90,0
2695,2024-09-15,25,121,90,0
2696,2024-09-15,26,193,90,0
2697,2024-09-15,27,100,45,0
2698,2024-09-15,28,86,45,0
2699,2024-09-15,29,72,45,0
2700,2024-09-15,30,70,45,0
2701,2024-09-22,1,186,120,0
2702,2024-09-22,2,184,120,0
2703,2024-09-22,3,189,120,0
2704,2024-09-22,4,235,120,0
2705,2024-09-22,5,164,120,0
2706,2024-09-22,6,213,110,0
2707,2024-09-22,7,298,110,0
2708,2024-09-22,8,188,110,0
2709,2024-09-22,9,205,110,0
2710,2024-09-22,10,111,110,0
2711,2024-09-22,11,88,50,0
2712,2024-09-22,12,76,50,0
2713,2024-09-22,13,103,50,0
2714,2024-09-22,14,109,50,0
2715,2024-09-22,15,95,55,0
2716,2024-09-22,16,75,55,0
2717,2024-09-22,17,75,55,0
2718,2024-09-22,18,54,55,45
2719,2024-09-22,19,43,30,0
2720,2024-09-22,20,42,30,0
2721,2024-09-22,21,63,30,0
2722,2024-09-22,22,64,30,0
2723,2024-09-22,23,212,90,0
2724,2024-09-22,24,122,90,0
2725,2024-09-22,25,123,90,0
2726,2024-09-22,26,114,90,0
2727,2024-09-22,27,100,45,0
2728,2024-09-22,28,85,45,0
2729,2024-09-22,29,100,45,0
2730,2024-09-22,30,79,45,0
2731,2024-09-29,1,250,120,0
2732,2024-09-29,2,181,120,0
2733,2024-09-29,3,199,120,0
2734,2024-09-29,4,164,120,0
2735,2024-09-29,5,197,120,0
2736,2024-09-29,6,151,110,0
2737,2024-09-29,7,207,110,0
2738,2024-09-29,8,179,110,0
2739,2024-09-29,9,194,110,0
2740,2024-09-29,10,226,110,0
2741,2024-09-29,11,82,50,0
2742,2024-09-29,12,76,50,0
2743,2024-09-29,13,63,50,0
2744,2024-09-29,14,72,50,0
2745,2024-09-29,15,70,55,0
2746,2024-09-29,16,113,55,0
2747,2024-09-29,17,91,55,0
2748,2024-09-29,18,111,55,0
2749,2024-09-29,19,49,30,0
2750,2024-09-29,20,58,30,0
2751,2024-09-29,21,50,30,0
2752,2024-09-29,22,47,30,0
2753,2024-09-29,23,180,90,0
2754,2024-09-29,24,139,90,0
2755,2024-09-29,25,150,90,0
2756,2024-09-29,26,181,90,0
2757,2024-09-29,27,42,45,39
2758,2024-09-29,28,72,45,0
2759,2024-09-29,29,103,45,0
2760,2024-09-29,30,97,45,0
2761,2024-10-06,1,222,120,0
2762,2024-10-06,2,166,120,0
2763,2024-10-06,3,242,120,0
2764,2024-10-06,4,159,120,0
2765,2024-10-06,5,217,120,0
2766,2024-10-06,6,212,110,0
2767,2024-10-06,7,245,110,0
2768,2024-10-06,8,204,110,0
2769,2024-10-06,9,197,110,0
2770,2024-10-06,10,171,110,0
2771,2024-10-06,11,65,50,0
2772,2024-10-06,12,65,50,0
2773,2024-10-06,13,80,50,0
2774,2024-10-06,14,99,50,0
2775,2024-10-06,15,52,55,47
2776,2024-10-06,16,101,55,0
2777,2024-10-06,17,116,55,0
2778,2024-10-06,18,86,55,0
2779,2024-10-06,19,14,30,40
2780,2024-10-06,20,43,30,0
2781,2024-10-06,21,44,30,0
2782,2024-10-06,22,45,30,0
2783,2024-10-06,23,99,90,0
2784,2024-10-06,24,133,90,0
2785,2024-10-06,25,185,90,0
2786,2024-10-06,26,80,90,82
2787,2024-10-06,27,69,45,0
2788,2024-10-06,28,68,45,0
2789,2024-10-06,29,77,45,0
2790,2024-10-06,30,87,45,0
2791,2024-10-13,1,188,120,0
2792,2024-10-13,2,262,120,0
2793,2024-10-13,3,165,120,0
2794,2024-10-13,4,267,120,0
2795,2024-10-13,5,184,120,0
2796,2024-10-13,6,135,110,0
2797,2024-10-13,7,123,110,0
2798,2024-10-13,8,202,110,0
2799,2024-10-13,9,147,110,0
2800,2024-10-13,10,191,110,0
2801,2024-10-13,11,93,50,0
2802,2024-10-13,12,64,50,0
2803,2024-10-13,13,91,50,0
2804,2024-10-13,14,57,50,0
2805,2024-10-13,15,69,55,0
2806,2024-10-13,16,101,55,0
2807,2024-10-13,17,101,55,0
2808,2024-10-13,18,88,55,0
2809,2024-10-13,19,43,30,0
2810,2024-10-13,20,48,30,0
2811,2024-10-13,21,53,30,0
2812,2024-10-13,22,42,30,0
2813,2024-10-13,23,119,90,0
2814,2024-10-13,24,142,90,0
2815,2024-10-13,25,186,90,0
2816,2024-10-13,26,115,90,0
2817,2024-10-13,27,80,45,0
2818,2024-10-13,28,96,45,0
2819,2024-10-13,29,64,45,0
2820,2024-10-13,30,96,45,0
2821,2024-10-20,1,81,120,135
2822,2024-10-20,2,154,120,0
2823,2024-10-20,3,232,120,0
2824,2024-10-20,4,136,120,0
2825,2024-10-20,5,228,120,0
2826,2024-10-20,6,190,110,0
2827,2024-10-20,7,217,110,0
2828,2024-10-20,8,122,110,0
2829,2024-10-20,9,202,110,0
2830,2024-10-20,10,165,110,0
2831,2024-10-20,11,98,50,0
2832,2024-10-20,12,68,50,0
2833,2024-10-20,13,72,50,0
2834,2024-10-20,14,98,50,0
2835,2024-10-20,15,92,55,0
2836,2024-10-20,16,101,55,0
2837,2024-10-20,17,96,55,0
2838,2024-10-20,18,110,55,0
2839,2024-10-20,19,42,30,0
2840,2024-10-20,20,39,30,0
2841,2024-10-20,21,39,30,0
2842,2024-10-20,22,28,30,26
2843,2024-10-20,23,148,90,0
2844,2024-10-20,24,131,90,0
2845,2024-10-20,25,139,90,0
2846,2024-10-20,26,88,90,74
2847,2024-10-20,27,74,45,0
2848,2024-10-20,28,66,45,0
2849,2024-10-20,29,86,45,0
2850,2024-10-20,30,73,45,0
2851,2024-10-27,1,180,120,0
2852,2024-10-27,2,215,120,0
2853,2024-10-27,3,179,120,0
2854,2024-10-27,4,216,120,0
2855,2024-10-27,5,219,120,0
2856,2024-10-27,6,165,110,0
2857,2024-10-27,7,164,110,0
2858,2024-10-27,8,231,110,0
2859,2024-10-27,9,172,110,0
2860,2024-10-27,10,137,110,0
2861,2024-10-27,11,85,50,0
2862,2024-10-27,12,99,50,0
2863,2024-10-27,13,78,50,0
2864,2024-10-27,14,70,50,0
2865,2024-10-27,15,101,55,0
2866,2024-10-27,16,94,55,0
2867,2024-10-27,17,82,55,0
2868,2024-10-27,18,95,55,0
2869,2024-10-27,19,45,30,0
2870,2024-10-27,20,71,30,0
2871,2024-10-27,21,52,30,0
2872,2024-10-27,22,60,30,0
2873,2024-10-27,23,138,90,0
2874,2024-10-27,24,183,90,0
2875,2024-10-27,25,143,90,0
2876,2024-10-27,26,163,90,0
2877,2024-10-27,27,85,45,0
2878,2024-10-27,28,76,45,0
2879,2024-10-27,29,64,45,0
2880,2024-10-27,30,63,45,0
2881,2024-11-03,1,153,120,0
2882,2024-11-03,2,93,120,123
2883,2024-11-03,3,231,120,0
2884,2024-11-03,4,180,120,0
2885,2024-11-03,5,228,120,0
2886,2024-11-03,6,141,110,0
2887,2024-11-03,7,176,110,0
2888,2024-11-03,8,176,110,0
2889,2024-11-03,9,159,110,0
2890,2024-11-03,10,215,110,0
2891,2024-11-03,11,96,50,0
2892,2024-11-03,12,75,50,0
2893,2024-11-03,13,98,50,0
2894,2024-11-03,14,97,50,0
2895,2024-11-03,15,109,55,0
2896,2024-11-03,16,115,55,0
2897,2024-11-03,17,103,55,0
2898,2024-11-03,18,107,55,0
2899,2024-11-03,19,46,30,0
2900,2024-11-03,20,45,30,0
2901,2024-11-03,21,48,30,0
2902,2024-11-03,22,46,30,0
2903,2024-11-03,23,158,90,0
2904,2024-11-03,24,146,90,0
2905,2024-11-03,25,142,90,0
2906,2024-11-03,26,201,90,0
2907,2024-11-03,27,94,45,0
2908,2024-11-03,28,94,45,0
2909,2024-11-03,29,59,45,0
2910,2024-11-03,30,74,45,0
2911,2024-11-10,1,211,120,0
2912,2024-11-10,2,205,120,0
2913,2024-11-10,3,135,120,0
2914,2024-11-10,4,202,120,0
2915,2024-11-10,5,168,120,0
2916,2024-11-10,6,199,110,0
2917,2024-11-10,7,167,110,0
2918,2024-11-10,8,119,110,0
2919,2024-11-10,9,194,110,0
2920,2024-11-10,10,142,110,0
2921,2024-11-10,11,105,50,0
2922,2024-11-10,12,66,50,0
2923,2024-11-10,13,58,50,0
2924,2024-11-10,14,79,50,0
2925,2024-11-10,15,100,55,0
2926,2024-11-10,16,37,55,62
2927,2024-11-10,17,109,55,0
2928,2024-11-10,18,68,55,0
2929,2024-11-10,19,63,30,0
2930,2024-11-10,20,35,30,0
2931,2024-11-10,21,38,30,0
2932,2024-11-10,22,43,30,0
2933,2024-11-10,23,198,90,0
2934,2024-11-10,24,208,90,0
2935,2024-11-10,25,119,90,0
2936,2024-11-10,26,101,90,0
2937,2024-11-10,27,100,45,0
2938,2024-11-10,28,42,45,39
2939,2024-11-10,29,58,45,0
2940,2024-11-10,30,77,45,0
2941,2024-11-17,1,176,120,0
2942,2024-11-17,2,150,120,0
2943,2024-11-17,3,117,120,99
2944,2024-11-17,4,154,120,0
2945,2024-11-17,5,205,120,0
2946,2024-11-17,6,179,110,0
2947,2024-11-17,7,130,110,0
2948,2024-11-17,8,190,110,0
2949,2024-11-17,9,195,110,0
2950,2024-11-17,10,100,110,98
2951,2024-11-17,11,73,50,0
2952,2024-11-17,12,46,50,44
2953,2024-11-17,13,109,50,0
2954,2024-11-17,14,91,50,0
2955,2024-11-17,15,84,55,0
2956,2024-11-17,16,57,55,0
2957,2024-11-17,17,71,55,0
2958,2024-11-17,18,84,55,0
2959,2024-11-17,19,62,30,0
2960,2024-11-17,20,53,30,0
2961,2024-11-17,21,50,30,0
2962,2024-11-17,22,48,30,0
2963,2024-11-17,23,160,90,0
2964,2024-11-17,24,190,90,0
2965,2024-11-17,25,84,90,78
2966,2024-11-17,26,157,90,0
2967,2024-11-17,27,75,45,0
2968,2024-11-17,28,75,45,0
2969,2024-11-17,29,82,45,0
2970,2024-11-17,30,83,45,0
2971,2024-11-24,1,202,120,0
2972,2024-11-24,2,183,120,0
2973,2024-11-24,3,207,120,0
2974,2024-11-24,4,179,120,0
2975,2024-11-24,5,205,120,0
2976,2024-11-24,6,199,110,0
2977,2024-11-24,7,136,110,0
2978,2024-11-24,8,210,110,0
2979,2024-11-24,9,202,110,0
2980,2024-11-24,10,107,110,91
2981,2024-11-24,11,47,50,43
2982,2024-11-24,12,94,50,0
2983,2024-11-24,13,54,50,0
2984,2024-11-24,14,68,50,0
2985,2024-11-24,15,76,55,0
2986,2024-11-24,16,87,55,0
2987,2024-11-24,17,100,55,0
2988,2024-11-24,18,110,55,0
2989,2024-11-24,19,42,30,0
2990,2024-11-24,20,56,30,0
2991,2024-11-24,21,53,30,0
2992,2024-11-24,22,48,30,0
2993,2024-11-24,23,156,90,0
2994,2024-11-24,24,136,90,0
2995,2024-11-24,25,139,90,0
2996,2024-11-24,26,160,90,0
2997,2024-11-24,27,52,45,0
2998,2024-11-24,28,57,45,0
2999,2024-11-24,29,79,45,0
3000,2024-11-24,30,85,45,0
3001,2024-12-01,1,211,120,0
3002,2024-12-01,2,176,120,0
3003,2024-12-01,3,190,120,0
3004,2024-12-01,4,133,120,0
3005,2024-12-01,5,205,120,0
3006,2024-12-01,6,144,110,0
3007,2024-12-01,7,129,110,0
3008,2024-12-01,8,230,110,0
3009,2024-12-01,9,180,110,0
3010,2024-12-01,10,139,110,0
3011,2024-12-01,11,80,60,0
3012,2024-12-01,12,98,60,0
3013,2024-12-01,13,69,60,0
3014,2024-12-01,14,122,60,0
3015,2024-12-01,15,45,55,54
3016,2024-12-01,16,82,55,0
3017,2024-12-01,17,87,55,0
3018,2024-12-01,18,81,55,0
3019,2024-12-01,19,55,30,0
3020,2024-12-01,20,51,30,0
3021,2024-12-01,21,43,30,0
3022,2024-12-01,22,40,30,0
3023,2024-12-01,23,148,108,0
3024,2024-12-01,24,193,108,0
3025,2024-12-01,25,145,108,0
3026,2024-12-01,26,264,108,0
3027,2024-12-01,27,78,45,0
3028,2024-12-01,28,73,45,0
3029,2024-12-01,29,70,45,0
3030,2024-12-01,30,55,45,0
3031,2024-12-08,1,224,120,0
3032,2024-12-08,2,142,120,0
3033,2024-12-08,3,261,120,0
3034,2024-12-08,4,233,120,0
3035,2024-12-08,5,219,120,0
3036,2024-12-08,6,206,110,0
3037,2024-12-08,7,188,110,0
3038,2024-12-08,8,181,110,0
3039,2024-12-08,9,163,110,0
3040,2024-12-08,10,168,110,0
3041,2024-12-08,11,83,60,0
3042,2024-12-08,12,99,60,0
3043,2024-12-08,13,134,60,0
3044,2024-12-08,14,106,60,0
3045,2024-12-08,15,65,55,0
3046,2024-12-08,16,112,55,0
3047,2024-12-08,17,65,55,0
3048,2024-12-08,18,111,55,0
3049,2024-12-08,19,51,30,0
3050,2024-12-08,20,50,30,0
3051,2024-12-08,21,59,30,0
3052,2024-12-08,22,63,30,0
3053,2024-12-08,23,161,108,0
3054,2024-12-08,24,104,108,90
3055,2024-12-08,25,201,108,0
3056,2024-12-08,26,135,108,0
3057,2024-12-08,27,59,45,0
3058,2024-12-08,28,76,45,0
3059,2024-12-08,29,65,45,0
3060,2024-12-08,30,61,45,0
3061,2024-12-15,1,175,120,0
3062,2024-12-15,2,241,120,0
3063,2024-12-15,3,171,120,0
3064,2024-12-15,4,193,120,0
3065,2024-12-15,5,243,120,0
3066,2024-12-15,6,166,110,0
3067,2024-12-15,7,138,110,0
3068,2024-12-15,8,165,110,0
3069,2024-12-15,9,98,110,100
3070,2024-12-15,10,180,110,0
3071,2024-12-15,11,88,60,0
3072,2024-12-15,12,72,60,0
3073,2024-12-15,13,144,60,0
3074,2024-12-15,14,74,60,0
3075,2024-12-15,15,107,55,0
3076,2024-12-15,16,100,55,0
3077,2024-12-15,17,80,55,0
3078,2024-12-15,18,97,55,0
3079,2024-12-15,19,44,30,0
3080,2024-12-15,20,43,30,0
3081,2024-12-15,21,44,30,0
3082,2024-12-15,22,56,30,0
3083,2024-12-15,23,183,108,0
3084,2024-12-15,24,183,108,0
3085,2024-12-15,25,107,108,87
3086,2024-12-15,26,187,108,0
3087,2024-12-15,27,54,45,0
3088,2024-12-15,28,54,45,0
3089,2024-12-15,29,71,45,0
3090,2024-12-15,30,98,45,0
3091,2024-12-22,1,212,120,0
3092,2024-12-22,2,138,120,0
3093,2024-12-22,3,285,120,0
3094,2024-12-22,4,149,120,0
3095,2024-12-22,5,237,120,0
3096,2024-12-22,6,230,110,0
3097,2024-12-22,7,182,110,0
3098,2024-12-22,8,126,110,0
3099,2024-12-22,9,181,110,0
3100,2024-12-22,10,172,110,0
3101,2024-12-22,11,55,60,53
3102,2024-12-22,12,89,60,0
3103,2024-12-22,13,68,60,0
3104,2024-12-22,14,95,60,0
3105,2024-12-22,15,101,55,0
3106,2024-12-22,16,84,55,0
3107,2024-12-22,17,110,55,0
3108,2024-12-22,18,97,55,0
3109,2024-12-22,19,38,30,0
3110,2024-12-22,20,40,30,0
3111,2024-12-22,21,61,30,0
3112,2024-12-22,22,45,30,0
3113,2024-12-22,23,276,108,0
3114,2024-12-22,24,129,108,0
3115,2024-12-22,25,215,108,0
3116,2024-12-22,26,106,108,88
3117,2024-12-22,27,21,45,60
3118,2024-12-22,28,79,45,0
3119,2024-12-22,29,37,45,44
3120,2024-12-22,30,92,45,0
3121,2024-12-29,1,245,120,0
3122,2024-12-29,2,161,120,0
3123,2024-12-29,3,170,120,0
3124,2024-12-29,4,98,120,118
3125,2024-12-29,5,123,120,0
3126,2024-12-29,6,131,110,0
3127,2024-12-29,7,128,110,0
3128,2024-12-29,8,182,110,0
3129,2024-12-29,9,235,110,0
3130,2024-12-29,10,160,110,0
3131,2024-12-29,11,94,60,0
3132,2024-12-29,12,101,60,0
3133,2024-12-29,13,72,60,0
3134,2024-12-29,14,98,60,0
3135,2024-12-29,15,75,55,0
3136,2024-12-29,16,120,55,0
3137,2024-12-29,17,79,55,0
3138,2024-12-29,18,94,55,0
3139,2024-12-29,19,45,30,0
3140,2024-12-29,20,44,30,0
3141,2024-12-29,21,52,30,0
3142,2024-12-29,22,43,30,0
3143,2024-12-29,23,166,108,0
3144,2024-12-29,24,160,108,0
3145,2024-12-29,25,254,108,0
3146,2024-12-29,26,167,108,0
3147,2024-12-29,27,83,45,0
3148,2024-12-29,28,60,45,0
3149,2024-12-29,29,67,45,0
3150,2024-12-29,30,88,45,0
3151,2025-01-05,1,203,120,0
3152,2025-01-05,2,270,120,0
3153,2025-01-05,3,169,120,0
3154,2025-01-05,4,272,120,0
